Date,Species,Sampled individuals,Samples,GPS lat,GPS long,Country
2017.0,MOLOSSIDAEMopsthersites,6.0,Blood : 6Saliva : 6Full specimen : 1,12.02476,11.5924,
2017.0,#NOM?,1.0,Blood : 1Saliva : 1,12.1038,13.35702,
2017.0,#NOM?,13.0,Blood : 13Saliva : 13Full specimen : 1,12.10385,13.35702,
2017.0,#NOM?,1.0,Blood : 1Saliva : 1,12.10385,13.35702,
2017.0,MOLOSSIDAETadaridaaegyptiaca,1.0,Blood : 1Saliva : 1,12.10385,13.35702,
2017.0,#NOM?,1.0,Blood : 1Saliva : 1,12.17049,13.0657,
2017.0,#NOM?,27.0,Blood : 27Saliva : 27Full specimen : 2,12.17049,13.0667,
2017.0,#NOM?,1.0,Blood : 1Saliva : 1,12.17049,130.667,
2017.0,PTEROPODIDAEEpomopsfranqueti,2.0,Blood : 2Saliva : 2Rectal swab : 2Full specimen : 1,12.17985,13.0667,
2017.0,PTEROPODIDAEEpomopsbuettikoferi,1.0,Blood : 1Saliva : 1Rectal swab : 1,12.17985,13.0667,
2017.0,PTEROPODIDAEEpomopsfranqueti,4.0,Blood : 4Saliva : 4Rectal swab : 4Full specimen : 1,12.18093,13.06667,
2017.0,PTEROPODIDAERousettusaegyptiacus,8.0,Blood : 8Saliva : 8Rectal swab : 8,12.32034,12.78523,
2017.0,MOLOSSIDAETadaridaventralis,1.0,Blood : 1Saliva : 1,12.32034,12.78523,
2017.0,MOLOSSIDAETadaridaaegyptiaca,8.0,Blood : 8Saliva : 8Full specimen : 1,12.32034,12.78523,
2017.0,PTEROPODIDAEEpomophorusgambianus,2.0,Blood : 2Saliva : 2Rectal swab : 2,12.32034,12.78523,
2017.0,PTEROPODIDAEEpomopsfranqueti,1.0,Blood : 1Saliva : 1Rectal swab : 1,12.32034,12.78523,
2017.0,MOLOSSIDAEMopsthersites,19.0,Blood : 19Saliva : 19,12.32041,12.78541,
2017.0,PTEROPODIDAEEpomopsfranqueti,2.0,Blood : 2Saliva : 2Rectal swab : 2,12.32041,12.78541,
2017.0,PTEROPODIDAEEpomophorusgambianus,2.0,Blood : 2Saliva : 2Rectal swab : 2,12.32041,12.78541,
2017.0,MOLOSSIDAEMopsbrachypterus,3.0,Blood : 3Saliva : 3,12.32041,12.78541,
2017.0,PTEROPODIDAERousettusaegyptiacus,4.0,Blood : 4Saliva : 4Rectal swab : 4,12.32041,12.78541,
2017.0,PTEROPODIDAEEidolonhelvum,2.0,Blood : 2Saliva : 2Rectal swab : 2,12.32041,12.78541,
2017.0,PTEROPODIDAEEpomophorusgambianus,3.0,Blood : 3Saliva : 3Rectal swab : 3Full specimen : 1,12.3223,12.7846,
2017.0,MOLOSSIDAEMopsthersites,1.0,Blood : 1Saliva : 1,12.3223,12.7846,
2017.0,PTEROPODIDAEEidolonhelvum,4.0,Blood : 4Saliva : 4Rectal swab : 4Ectoparasites : 1,12.3223,12.7846,
2017.0,PTEROPODIDAEEpomopsfranqueti,2.0,Blood : 2Saliva : 2Rectal swab : 2,12.3223,12.7846,
2017.0,PTEROPODIDAEMyonycterisangolensis,1.0,Blood : 1Saliva : 1Rectal swab : 1,12.3223,12.7846,
2017.0,#NOM?,29.0,Blood : 29Saliva : 29Full specimen : 1,12.39633,12.81615,
2017.0,MOLOSSIDAETadaridaaegyptiaca,3.0,Blood : 3Saliva : 3,12.39633,12.81615,
2017.0,PTEROPODIDAEMicropteropuspusillus,1.0,Blood : 1Saliva : 1Rectal swab : 1,12.40761,13.52503,
2017.0,PTEROPODIDAEEpomopsfranqueti,2.0,Blood : 2Saliva : 2Rectal swab : 2Full specimen : 1,12.40761,13.52503,
2017.0,PTEROPODIDAEEpomophorusgambianus,3.0,Blood : 3Saliva : 3Rectal swab : 3,12.40761,13.52503,
2017.0,PTEROPODIDAEEpomopsfranqueti,5.0,Blood : 5Saliva : 5Rectal swab : 5,12.42978,13.24497,
2017.0,PTEROPODIDAEMicropteropuspusillus,2.0,Blood : 2Saliva : 2Rectal swab : 2,12.42978,13.24497,
2017.0,PTEROPODIDAEEpomophorusgambianus,6.0,Blood : 6Saliva : 6Rectal swab : 6,12.4625,13.28422,
2017.0,PTEROPODIDAEEpomopsfranqueti,8.0,Blood : 8Saliva : 8Rectal swab : 8Full specimen : 2,12.4625,13.28422,
2017.0,PTEROPODIDAEMicropteropuspusillus,1.0,Blood : 1Saliva : 1Rectal swab : 1,12.4625,13.28422,
2017.0,PTEROPODIDAEEpomopsfranqueti,5.0,Blood : 5Saliva : 5Rectal swab : 5Full specimen : 1,12.49049,13.30273,
2017.0,PTEROPODIDAEEpomopsfranqueti,13.0,Blood : 13Saliva : 13Rectal swab : 13Full specimen : 1,12.50884,13.12059,
2017.0,PTEROPODIDAERousettusaegyptiacus,1.0,Blood : 1Saliva : 1Rectal swab : 1,12.5366,13.12037,
2017.0,PTEROPODIDAEEpomophorusgambianus,1.0,Blood : 1Saliva : 1Rectal swab : 1Full specimen : 1,12.5366,13.12037,
2017.0,PTEROPODIDAEEpomopsfranqueti,2.0,Blood : 2Saliva : 2Rectal swab : 2Full specimen : 1,12.5366,13.12059,
2017.0,PTEROPODIDAEEpomopsfranqueti,2.0,Blood : 2Saliva : 2Rectal swab : 2,12.56854,13.37042,
2017.0,PTEROPODIDAEEpomopsbuettikoferi,1.0,Blood : 1Saliva : 1Rectal swab : 1,19.11169,11.6628,
2017.0,PTEROPODIDAERousettusaegyptiacus,1.0,Blood : 1Saliva : 1Rectal swab : 1,22.5366,13.12037,
2017.0,MOLOSSIDAETadaridaaegyptiaca,8.0,Blood : 8Saliva : 8Full specimen : 1,7.71142,8.68994,
2017.0,#NOM?,4.0,Blood : 4Saliva : 4,7.73728,8.75035,
2017.0,MOLOSSIDAEMopsnanulus,1.0,Blood : 1Saliva : 1,7.73728,8.75035,
2017.0,MOLOSSIDAETadaridaaegyptiaca,1.0,Blood : 1Saliva : 1Full specimen : 1,7.73728,8.75035,
2017.0,MOLOSSIDAEChaerephonchapini,1.0,Blood : 1Saliva : 1,7.73728,8.75035,
2017.0,MOLOSSIDAEMopsthersites,1.0,Blood : 1Saliva : 1,7.79127,8.01639,
2017.0,#NOM?,1.0,Blood : 1Saliva : 1,7.79127,8.81639,
2017.0,MOLOSSIDAEChaerephonpumilus,2.0,Blood : 2Saliva : 2,7.79127,8.81639,
2017.0,MOLOSSIDAETadaridaaegyptiaca,1.0,Blood : 1Saliva : 1,7.79127,8.81639,
2017.0,MOLOSSIDAEMopsthersites,1.0,Blood : 1Saliva : 1,7.79127,8.81639,
2017.0,MOLOSSIDAEMopsnanulus,1.0,Blood : 1Saliva : 1,7.79127,8.81639,
2017.0,MOLOSSIDAETadaridaaegyptiaca,2.0,Blood : 2Saliva : 2,7.80353,8.81802,
2017.0,#NOM?,1.0,Blood : 1Saliva : 1Full specimen : 1,7.80353,8.81802,
2017.0,#NOM?,2.0,Blood : 2Saliva : 2Rectal swab : 2Full specimen : 1,7.80529,8.86893,
2017.0,MOLOSSIDAETadaridaaegyptiaca,1.0,Blood : 1Saliva : 1,7.80986,8.86171,
2017.0,MOLOSSIDAETadaridaaegyptiaca,9.0,Blood : 9Saliva : 9Full specimen : 1,7.80996,8.86171,
2017.0,MOLOSSIDAEChaerephonpumilus,2.0,Blood : 2Saliva : 2,7.80996,8.86171,
2017.0,MOLOSSIDAETadaridaaegyptiaca,9.0,Blood : 9Saliva : 9Full specimen : 1,7.88228,9.02235,
2017.0,#NOM?,1.0,Blood : 1Saliva : 1,7.91086,8.98952,
2017.0,MOLOSSIDAEMopsthersites,4.0,Blood : 4Saliva : 4,7.91086,8.98952,
2017.0,MOLOSSIDAETadaridaaegyptiaca,4.0,Blood : 4Saliva : 4,7.91086,8.98952,
2017.0,MOLOSSIDAEMopsniveiventer,1.0,Blood : 1Saliva : 1,7.91086,8.98952,
2017.0,MOLOSSIDAEMopsnanulus,1.0,Blood : 1Saliva : 1,7.91086,8.98952,
2017.0,MOLOSSIDAETadaridaaegyptiaca,1.0,Blood : 1Saliva : 1,7.91086,9.98952,
2017.0,PTEROPODIDAEMicropteropuspusillus,1.0,Blood : 1Saliva : 1Rectal swab : 1,8.01893,8.72528,
2017.0,MOLOSSIDAETadaridaaegyptiaca,4.0,Blood : 4Saliva : 4,8.03623,9.02593,
2017.0,MOLOSSIDAEChaerephonpumilus,1.0,Blood : 1Saliva : 1,8.03623,9.02593,
2017.0,MOLOSSIDAEMopsthersites,4.0,Blood : 4Saliva : 4Full specimen : 1,8.03623,9.02593,
2017.0,MOLOSSIDAEMopsniveiventer,2.0,Blood : 2Saliva : 2,8.03623,9.02593,
2017.0,MOLOSSIDAEMopsthersites,1.0,Blood : 1Saliva : 1,8.40834,10.32739,
2017.0,VESPERTILIONIDAEScotophilusdinganii,1.0,Blood : 1Saliva : 1,9.45991,13.68561,
2017.0,PTEROPODIDAEEidolonhelvum,11.0,Blood : 11Saliva : 11Rectal swab : 11Full specimen : 1,9.46199,13.83179,
2017.0,PTEROPODIDAEEpomophorusgambianus,1.0,Blood : 1Saliva : 1Rectal swab : 1,9.46199,13.83179,
2017.0,PTEROPODIDAEEpomophorusgambianus,7.0,Blood : 7Saliva : 7Rectal swab : 7Full specimen : 1,9.46307,13.73475,
2017.0,PTEROPODIDAEEpomopsfranqueti,4.0,Blood : 4Saliva : 4Rectal swab : 4,9.46307,13.73475,
2017.0,PTEROPODIDAEEidolonhelvum,5.0,Blood : 5Saliva : 5Rectal swab : 5,9.46326,13.79508,
2017.0,PTEROPODIDAEEpomophorusgambianus,2.0,Blood : 2Saliva : 2Rectal swab : 2,9.46326,13.79508,
2017.0,PTEROPODIDAEEpomophorusgambianus,4.0,Blood : 4Saliva : 4Rectal swab : 4Full specimen : 1,9.49555,13.7561,
2017.0,PTEROPODIDAEEpomopsfranqueti,2.0,Blood : 2Saliva : 2Rectal swab : 2,9.49977,13.75762,
2017.0,PTEROPODIDAEEpomophorusgambianus,1.0,Blood : 1Saliva : 1Rectal swab : 1,9.51126,13.70517,
2017.0,PTEROPODIDAEEidolonhelvum,3.0,Blood : 3Saliva : 3Rectal swab : 3,9.51126,13.70517,
2017.0,NYCTERIDAENycterismacrotis,8.0,Blood : 8Saliva : 8Full specimen : 2,9.5158,13.80437,
2017.0,MOLOSSIDAEMopsthersites,7.0,Blood : 7Saliva : 7Full specimen : 1,9.52728,13.68561,
2017.0,MOLOSSIDAEMopsthersites,1.0,Blood : 1Saliva : 1,9.52728,13.68561,
2017.0,PTEROPODIDAEEpomophorusgambianus,2.0,Blood : 2Saliva : 2Rectal swab : 2,9.52728,13.68561,
2017.0,VESPERTILIONIDAEScotophilusleucogaster,1.0,Blood : 1Saliva : 1,9.52728,13.68561,
2017.0,PTEROPODIDAEEpomophorusgambianus,19.0,Blood : 19Saliva : 19Rectal swab : 19,9.5273,13.68542,
2017.0,PTEROPODIDAEEpomopsfranqueti,1.0,Blood : 1Saliva : 1Rectal swab : 1Full specimen : 1,9.5273,13.68542,
2017.0,PTEROPODIDAEEpomophorusgambianus,6.0,Blood : 6Saliva : 6Rectal swab : 6,9.5943,13.65351,
2017.0,PTEROPODIDAEEpomopsfranqueti,9.0,Blood : 9Saliva : 9Rectal swab : 9,9.5943,13.65351,
2017.0,PTEROPODIDAEEpomophorusgambianus,2.0,Blood : 2Saliva : 2Rectal swab : 2,9.5943,13.65351,
2017.0,HIPPOSIDERIDAEHipposiderosvittatus,1.0,Blood : 1Saliva : 1,9.5943,13.65351,
2017.0,PTEROPODIDAEEidolonhelvum,5.0,Blood : 5Saliva : 5Rectal swab : 5Full specimen : 1,9.5943,13.65351,
2017.0,PTEROPODIDAEEpomophoruslabiatus,1.0,Blood : 1Saliva : 1Rectal swab : 1,9.5943,13.65351,
2017.0,PTEROPODIDAERousettusaegyptiacus,13.0,Blood : 13Saliva : 13Rectal swab : 13,9.82315,12.53497,
2017.0,HIPPOSIDERIDAEHipposideroscaffer,2.0,Blood : 2Saliva : 2Full specimen : 1,9.82315,12.53497,
2017.0,HIPPOSIDERIDAEHipposiderosbeatus,1.0,Blood : 1Saliva : 1,9.82315,12.53497,
2017.0,PTEROPODIDAERousettusaegyptiacus,1.0,Blood : 1Saliva : 1Rectal swab : 1,9.82318,12.53485,
2017.0,PTEROPODIDAERousettusaegyptiacus,13.0,Blood : 13Saliva : 13Rectal swab : 13,9.82318,12.53495,
2017.0,HIPPOSIDERIDAEHipposideroscaffer,4.0,Blood : 4Saliva : 4Full specimen : 1,9.82318,12.53495,
2017.0,VESPERTILIONIDAEMyotistricolor,2.0,Blood : 2Saliva : 2,9.85827,12.4912,
2017.0,VESPERTILIONIDAEScotophilusviridis,2.0,Blood : 2Saliva : 2,9.85827,12.4912,
2017.0,MOLOSSIDAEMopsthersites,8.0,Blood : 8Saliva : 8,9.85827,12.4912,
2017.0,#NOM?,2.0,Blood : 2Saliva : 2,9.85827,12.4912,
2017.0,PTEROPODIDAEMyonycteristorquata,1.0,Blood : 1Saliva : 1Rectal swab : 1,9.85827,12.4912,
2017.0,MOLOSSIDAEMopsbrachypterus,1.0,Blood : 1Saliva : 1,9.85827,12.4912,
2017.0,PTEROPODIDAERousettusaegyptiacus,20.0,Blood : 20Saliva : 20Rectal swab : 20Full specimen : 2,9.86343,12.51431,
2017.0,#NOM?,1.0,Blood : 1Saliva : 1Rectal swab : 1,9.86343,12.51431,
2017.0,MOLOSSIDAEMopscondylurus,2.0,Blood : 2Saliva : 2,9.87536,12.44801,
2017.0,MOLOSSIDAEMopsthersites,3.0,Blood : 3Saliva : 3Full specimen : 1,9.87536,12.44801,
2017.0,PTEROPODIDAEEpomophorusgambianus,1.0,Blood : 1Saliva : 1Rectal swab : 1,9.87536,12.44801,
2017.0,MOLOSSIDAEMopsthersites,11.0,Blood : 10Saliva : 11,9.87909,12.44728,
2017.0,VESPERTILIONIDAEMyotistricolor,1.0,Blood : 1Saliva : 1,9.87909,12.44728,
2017.0,PTEROPODIDAERousettusaegyptiacus,9.0,Blood : 9Saliva : 9Rectal swab : 9,9.92943,12.6004,
2017.0,PTEROPODIDAERousettusaegyptiacus,1.0,Blood : 1Saliva : 1Rectal swab : 1,9.92943,12.60044,
2018.0,MOLOSSIDAEMopsbrachypterus,1.0,Blood : 1Saliva : 1Hair : 1Skin : 1,7.91295,8.49859,
2018.0,MOLOSSIDAEMopsthersites,2.0,Blood : 2Saliva : 2Hair : 2Skin : 2,7.91295,8.49859,
2018.0,PTEROPODIDAEEpomopsfranqueti,1.0,Blood : 1Saliva : 1Rectal swab : 1Hair : 1Skin : 1,7.91639,8.49855,
2018.0,PTEROPODIDAEEidolonhelvum,1.0,Blood : 1Saliva : 1Rectal swab : 1Hair : 1Skin : 1,7.91639,8.49855,
2018.0,PTEROPODIDAEEpomopsbuettikoferi,4.0,Blood : 4Saliva : 4Rectal swab : 4Hair : 4Skin : 4,7.91639,8.49855,
2018.0,MOLOSSIDAEMopsthersites,1.0,Blood : 1Saliva : 1Hair : 1Skin : 1,7.91639,8.49855,
2018.0,PTEROPODIDAEHypsignathusmonstrosus,1.0,Blood : 1Saliva : 1Rectal swab : 1Hair : 1Skin : 1,7.91639,8.49855,
2018.0,MOLOSSIDAEMopsthersites,12.0,Blood : 12Saliva : 12,10.13666,11.65655,
2018.0,MOLOSSIDAEMopsbrachypterus,5.0,Blood : 5Saliva : 5,10.13666,11.65655,
2018.0,PTEROPODIDAEMicropteropuspusillus,1.0,Blood : 1Saliva : 1Rectal swab : 1,10.13697,11.65862,
2018.0,MOLOSSIDAEMopsthersites,6.0,Blood : 6Saliva : 6,10.13697,11.65862,
2018.0,MOLOSSIDAEMopsbrachypterus,3.0,Blood : 3Saliva : 3,10.13697,11.65862,
2018.0,PTEROPODIDAEEpomopsfranqueti,4.0,Blood : 4Saliva : 4Rectal swab : 4,10.13697,11.65862,
2018.0,MOLOSSIDAEMopsthersites,10.0,Blood : 10Saliva : 10,10.13699,11.65864,
2018.0,MOLOSSIDAEMopsbrachypterus,6.0,Blood : 6Saliva : 6,10.13699,11.65864,
2018.0,PTEROPODIDAEEpomopsfranqueti,1.0,Blood : 1Saliva : 1Rectal swab : 1,10.13699,11.65864,
2018.0,MOLOSSIDAEMopsthersites,14.0,Blood : 14Saliva : 14,10.13735,11.65805,
2018.0,MOLOSSIDAEMopsbrachypterus,2.0,Blood : 2Saliva : 2,10.13735,11.65805,
2018.0,HIPPOSIDERIDAEHipposideroscaffer,9.0,Blood : 9Saliva : 9,10.21555,9.20322,
2018.0,RHINOLOPHIDAERhinolophusalcyone,8.0,Blood : 8Saliva : 8Full specimen : 1,10.21555,9.20322,
2018.0,NYCTERIDAENycterisarge,1.0,Blood : 1Saliva : 1,10.21555,9.20322,
2018.0,#NOM?,1.0,Blood : 1Saliva : 1,10.21555,9.20322,
2018.0,PTEROPODIDAERousettusaegyptiacus,14.0,Blood : 14Saliva : 14Rectal swab : 14,10.29876,11.9987,
2018.0,MOLOSSIDAEMopsthersites,1.0,Blood : 1Saliva : 1,10.32443,12.22919,
2018.0,MOLOSSIDAEMopsthersites,6.0,Blood : 6Saliva : 6,10.32463,12.22919,
2018.0,PTEROPODIDAEEpomopsfranqueti,9.0,Blood : 9Saliva : 9Rectal swab : 9Full specimen : 1,10.37102,9.33796,
2018.0,PTEROPODIDAEEidolonhelvum,5.0,Blood : 5Saliva : 5Rectal swab : 5,10.37102,9.33796,
2018.0,PTEROPODIDAERousettusaegyptiacus,1.0,Blood : 1Saliva : 1Rectal swab : 1,10.37768,12.07728,
2018.0,PTEROPODIDAEEpomopsfranqueti,1.0,Blood : 1Saliva : 1Rectal swab : 1,10.37768,12.07728,
2018.0,PTEROPODIDAERousettusaegyptiacus,13.0,Blood : 13Saliva : 13Rectal swab : 13,10.39716,12.10077,
2018.0,PTEROPODIDAERousettusaegyptiacus,18.0,Blood : 18Saliva : 18Rectal swab : 18Ectoparasites : 1,10.3975,12.09986,
2018.0,PTEROPODIDAEEpomophorusgambianus,4.0,Blood : 4Saliva : 4Rectal swab : 4,10.65894,14.60178,
2018.0,PTEROPODIDAEEpomopsfranqueti,1.0,Blood : 1Feces : 1Saliva : 1Rectal swab : 1,10.65894,14.60178,
2018.0,#NOM?,2.0,Blood : 2Saliva : 2Rectal swab : 2,10.65894,14.60178,
2018.0,PTEROPODIDAEEpomopsfranqueti,2.0,Blood : 2Saliva : 2Rectal swab : 2,10.66776,9.24948,
2018.0,NYCTERIDAENycterismacrotis,3.0,Blood : 3Saliva : 3Full specimen : 1,10.67241,9.33305,
2018.0,HIPPOSIDERIDAEHipposideroscaffer,7.0,Blood : 7Saliva : 7,10.67241,9.33305,
2018.0,RHINOLOPHIDAERhinolophuslanderi,1.0,Blood : 1Saliva : 1,10.67241,9.33305,
2018.0,MOLOSSIDAEMopscondylurus,4.0,Blood : 4Saliva : 4,10.78642,14.40032,
2018.0,PTEROPODIDAEEidolonhelvum,8.0,Blood : 8Saliva : 8Rectal swab : 8Full specimen : 1,10.7964,14.39634,
2018.0,PTEROPODIDAERousettusaegyptiacus,9.0,Blood : 9Saliva : 9Rectal swab : 9,10.7964,14.39634,
2018.0,PTEROPODIDAEEpomophorusgambianus,1.0,Blood : 1Saliva : 1Rectal swab : 1,10.7964,14.39634,
2018.0,PTEROPODIDAEEpomopsfranqueti,7.0,Blood : 7Saliva : 7Rectal swab : 7,10.82558,14.45522,
2018.0,PTEROPODIDAEEpomophorusgambianus,4.0,Blood : 4Saliva : 4Rectal swab : 4Full specimen : 1,10.82558,14.45522,
2018.0,MOLOSSIDAEMopsthersites,5.0,Blood : 5Saliva : 5,10.82734,14.45686,
2018.0,MOLOSSIDAEMopscondylurus,2.0,Blood : 2Saliva : 2Full specimen : 1,10.82734,14.45686,
2018.0,MOLOSSIDAEMopsbrachypterus,2.0,Blood : 2Saliva : 2,10.82734,14.45686,
2018.0,MOLOSSIDAEMopsbrachypterus,6.0,Blood : 6Saliva : 6,10.83027,14.3648,
2018.0,MOLOSSIDAEMopsthersites,7.0,Blood : 7Saliva : 7Full specimen : 1,10.83027,14.3648,
2018.0,MOLOSSIDAEMopscondylurus,1.0,Blood : 1Saliva : 1,10.83027,14.3648,
2018.0,PTEROPODIDAEEpomophorusgambianus,7.0,Blood : 7Saliva : 7Rectal swab : 7,11.0298,13.98206,
2018.0,PTEROPODIDAEEpomopsfranqueti,6.0,Blood : 6Saliva : 6Rectal swab : 6Full specimen : 1,11.0298,13.98206,
2018.0,#NOM?,2.0,Blood : 2Saliva : 2,11.03251,13.96909,
2018.0,MOLOSSIDAEMopsbrachypterus,2.0,Blood : 2Saliva : 2Full specimen : 1,11.03251,13.96909,
2018.0,MOLOSSIDAEMopsthersites,3.0,Blood : 3Saliva : 3,11.03251,13.96909,
2018.0,HIPPOSIDERIDAEHipposideroscyclops,5.0,Blood : 5Saliva : 5,11.08583,9.25907,
2018.0,RHINOLOPHIDAERhinolophusfumigatus,13.0,Blood : 13Saliva : 13,11.08583,9.25907,
2018.0,RHINOLOPHIDAERhinolophuslanderi,4.0,Blood : 4Saliva : 4,11.08583,9.25907,
2018.0,RHINOLOPHIDAERhinolophusalcyone,3.0,Blood : 3Saliva : 3,11.08583,9.25907,
2018.0,RHINOLOPHIDAERhinolophusguineensis,1.0,Blood : 1Saliva : 1,11.08583,9.25907,
2018.0,#NOM?,2.0,Blood : 2Saliva : 2Full specimen : 1,11.08583,9.25907,
2018.0,MOLOSSIDAEMopsbrachypterus,6.0,Blood : 6Saliva : 6,11.09772,13.80351,
2018.0,MOLOSSIDAEMopsthersites,17.0,Blood : 17Saliva : 17Full specimen : 1,11.09772,13.80351,
2018.0,#NOM?,8.0,Blood : 8Saliva : 8,11.09772,13.80351,
2018.0,MOLOSSIDAEMopsthersites,1.0,Blood : 1Saliva : 1,11.09831,110.9831,
2018.0,MOLOSSIDAEMopsthersites,8.0,Blood : 8Saliva : 8,11.09831,13.80366,
2018.0,MOLOSSIDAEMopsbrachypterus,1.0,Blood : 1Saliva : 1,11.09831,13.80366,
2018.0,#NOM?,5.0,Blood : 5Saliva : 5,11.09831,13.80366,
2018.0,PTEROPODIDAEEpomophorusgambianus,2.0,Blood : 2Saliva : 2Rectal swab : 2,11.51378,8.84203,
2018.0,PTEROPODIDAEEpomopsfranqueti,10.0,Blood : 10Saliva : 10Rectal swab : 10Full specimen : 1,11.51378,8.84203,
2018.0,PTEROPODIDAEEidolonhelvum,1.0,Blood : 1Saliva : 1Rectal swab : 1,11.51378,8.84203,
2018.0,VESPERTILIONIDAEScotophilusleucogaster,2.0,Blood : 2Saliva : 2,11.52003,8.85485,
2018.0,MOLOSSIDAEMopsbrachypterus,5.0,Blood : 5Saliva : 5,11.52003,8.85485,
2018.0,MOLOSSIDAEMopsthersites,6.0,Blood : 6Saliva : 6,11.52003,8.85485,
2018.0,PTEROPODIDAEEidolonhelvum,2.0,Blood : 2Saliva : 2Rectal swab : 1Full specimen : 1,11.52022,8.85488,
2018.0,PTEROPODIDAEEpomopsfranqueti,3.0,Blood : 3Saliva : 3Rectal swab : 3,11.52022,8.85488,
2018.0,MOLOSSIDAEMopsthersites,8.0,Blood : 8Saliva : 8,11.52022,8.85488,
2018.0,MOLOSSIDAEMopsbrachypterus,2.0,Blood : 2Saliva : 2,11.52022,8.85488,
2018.0,MOLOSSIDAEMopsthersites,5.0,Blood : 5Saliva : 5,11.5565,8.80697,
2018.0,PTEROPODIDAEEpomopsfranqueti,6.0,Blood : 6Saliva : 6Rectal swab : 6Full specimen : 1,11.5565,8.80697,
2018.0,PTEROPODIDAEEidolonhelvum,4.0,Blood : 4Saliva : 4Rectal swab : 4,11.5565,8.80697,
2018.0,MOLOSSIDAEMopsthersites,16.0,Blood : 16Saliva : 16Full specimen : 1,11.55772,8.80682,
2018.0,MOLOSSIDAEMopsbrachypterus,4.0,Blood : 4Saliva : 4,11.55772,8.80682,
2018.0,MOLOSSIDAEMopsthersites,21.0,Blood : 21Saliva : 21Full specimen : 1,11.55866,8.8054,
2018.0,MOLOSSIDAEMopsbrachypterus,9.0,Blood : 9Saliva : 9,11.55866,8.8054,
2018.0,MOLOSSIDAEMopsthersites,1.0,Blood : 1Saliva : 1,11.55866,88.8054,
2018.0,PTEROPODIDAEEidolonhelvum,21.0,Blood : 21Saliva : 20Rectal swab : 19,11.73016,12.21531,
2018.0,PTEROPODIDAERousettusaegyptiacus,1.0,Blood : 1Saliva : 1Rectal swab : 1Full specimen : 1,11.73016,12.21531,
2018.0,PTEROPODIDAERousettusaegyptiacus,2.0,Blood : 2Saliva : 2Rectal swab : 2,11.79942,8.66369,
2018.0,PTEROPODIDAEEpomopsfranqueti,3.0,Blood : 3Saliva : 3Rectal swab : 3,11.79942,8.66369,
2018.0,VESPERTILIONIDAEScotophilusleucogaster,1.0,Blood : 1Saliva : 1,11.79947,9.71519,
2018.0,MOLOSSIDAEMopsbrachypterus,4.0,Blood : 4Saliva : 4,11.79947,9.71519,
2018.0,MOLOSSIDAEMopsthersites,2.0,Blood : 2Saliva : 2,11.79947,9.71519,
2018.0,PTEROPODIDAERousettusaegyptiacus,3.0,Blood : 3Saliva : 3Rectal swab : 3Full specimen : 1,11.79948,9.71524,
2018.0,MOLOSSIDAEMopsbrachypterus,2.0,Blood : 2Saliva : 2,11.79948,9.71524,
2018.0,VESPERTILIONIDAEScotophilusleucogaster,2.0,Blood : 2Saliva : 2,11.79948,9.71524,
2018.0,MOLOSSIDAEMopsthersites,4.0,Blood : 4Saliva : 4,11.79948,9.71524,
2018.0,PTEROPODIDAERousettusaegyptiacus,16.0,Blood : 16Feces : 1Saliva : 16Rectal swab : 16,11.82779,12.35784,
2018.0,MOLOSSIDAEMopsthersites,9.0,Blood : 9Saliva : 9,12.02476,13.12067,
2018.0,MOLOSSIDAEMopsbrachypterus,6.0,Blood : 6Saliva : 6,12.02476,13.12067,
2018.0,MOLOSSIDAEMopsthersites,1.0,Blood : 1Saliva : 1,12.1775,13.06593,
2018.0,MOLOSSIDAEMopscondylurus,1.0,Blood : 1Saliva : 1,12.1775,13.06593,
2018.0,NYCTERIDAENycterisarge,1.0,Blood : 1Saliva : 1,12.18134,13.0624,
2018.0,NYCTERIDAENycterisarge,22.0,Blood : 22Saliva : 22Full specimen : 1,12.18134,13.06724,
2018.0,HIPPOSIDERIDAEHipposideroscaffer,18.0,Blood : 18Saliva : 18,12.18134,13.06724,
2018.0,PTEROPODIDAEEpomophorusgambianus,3.0,Blood : 3Saliva : 3Rectal swab : 3,12.32034,12.78523,
2018.0,PTEROPODIDAERousettusaegyptiacus,11.0,Blood : 11Saliva : 11Rectal swab : 11Full specimen : 1,12.32034,12.78523,
2018.0,MOLOSSIDAEMopscondylurus,8.0,Blood : 8Saliva : 8,12.32034,12.78523,
2018.0,MOLOSSIDAEMopsthersites,2.0,Blood : 2Saliva : 2,12.32034,12.78523,
2018.0,PTEROPODIDAEEidolonhelvum,1.0,Blood : 1Saliva : 1Rectal swab : 1,12.32034,12.78523,
2018.0,PTEROPODIDAEEpomopsfranqueti,2.0,Blood : 2Saliva : 2Rectal swab : 2,12.32034,12.78523,
2018.0,#NOM?,23.0,Blood : 23Saliva : 23Full specimen : 1,12.32051,12.78561,
2018.0,PTEROPODIDAEEidolonhelvum,10.0,Blood : 10Saliva : 10Rectal swab : 10,12.3223,12.7846,
2018.0,MOLOSSIDAEMopsthersites,2.0,Blood : 2Saliva : 2Rectal swab : 1,12.3223,12.7846,
2018.0,MOLOSSIDAEMopsbrachypterus,1.0,Blood : 1Saliva : 1Rectal swab : 1,12.3223,12.7846,
2018.0,PTEROPODIDAEEpomopsfranqueti,2.0,Blood : 2Saliva : 2Rectal swab : 2Full specimen : 1,12.3223,12.7846,
